,equipment_id,timestamp,status,current_wip,processing_lot,recent_avg_proc_time_min,equipment_type,min_required_wip,lot_id,equipment_candidate,priority,is_hot,current_process,assignment_reason
2173,E107,2025-06-03 12:30,PM,0,,20,IonImplantation,4,,,,,,
2174,E107,2025-06-03 12:35,Available,9,L020,20,IonImplantation,4,L020,E108,5,FALSE,Photolithography,WIP
2175,E107,2025-06-03 12:40,Busy,3,,25,IonImplantation,4,,,,,,
2176,E107,2025-06-03 12:45,Busy,3,,20,IonImplantation,4,,,,,,
2177,E107,2025-06-03 12:50,PM,0,,25,IonImplantation,4,,,,,,
2178,E107,2025-06-03 12:55,Down,1,,20,IonImplantation,4,,,,,,
2179,E107,2025-06-03 13:00,PM,5,,20,IonImplantation,4,,,,,,
2180,E107,2025-06-03 13:05,Available,4,L009,25,IonImplantation,4,L009,"E109,E113",1,TRUE,IonImplantation,WIP
2181,E107,2025-06-03 13:10,Busy,5,,20,IonImplantation,4,,,,,,
2182,E107,2025-06-03 13:15,Available,7,L023,30,IonImplantation,4,L023,E106,1,TRUE,Deposition,REASSIGN
2183,E107,2025-06-03 13:20,Down,6,,20,IonImplantation,4,,,,,,
2184,E107,2025-06-03 13:25,PM,5,,20,IonImplantation,4,,,,,,
2185,E107,2025-06-03 13:30,Available,5,L015,25,IonImplantation,4,L015,"E101,E109,E107",4,FALSE,Inspection,HOT
2186,E107,2025-06-03 13:35,Down,5,,30,IonImplantation,4,,,,,,
2187,E107,2025-06-03 13:40,Busy,4,,30,IonImplantation,4,,,,,,
2188,E107,2025-06-03 13:45,PM,2,,25,IonImplantation,4,,,,,,
2189,E107,2025-06-03 13:50,Busy,2,,25,IonImplantation,4,,,,,,
2190,E107,2025-06-03 13:55,Busy,9,,25,IonImplantation,4,,,,,,
2191,E107,2025-06-03 14:00,Available,0,L004,20,IonImplantation,4,L004,E107,2,TRUE,Metallization,REASSIGN
2192,E107,2025-06-03 14:05,Available,6,L022,20,IonImplantation,4,L022,"E100,E106,E107",1,TRUE,IonImplantation,RECEIPT
2193,E107,2025-06-03 14:10,Down,5,,30,IonImplantation,4,,,,,,
2194,E107,2025-06-03 14:15,Available,2,L002,30,IonImplantation,4,L002,E105,3,FALSE,Etching,RECEIPT
2195,E107,2025-06-03 14:20,Busy,8,,30,IonImplantation,4,,,,,,
2196,E107,2025-06-03 14:25,Available,9,L005,30,IonImplantation,4,L005,E100,4,TRUE,Inspection,REASSIGN
2197,E107,2025-06-03 14:30,Down,1,,30,IonImplantation,4,,,,,,
2198,E107,2025-06-03 14:35,Down,7,,30,IonImplantation,4,,,,,,
2199,E107,2025-06-03 14:40,PM,8,,25,IonImplantation,4,,,,,,
2200,E107,2025-06-03 14:45,Busy,1,,25,IonImplantation,4,,,,,,
2201,E107,2025-06-03 14:50,Available,0,L023,25,IonImplantation,4,L023,E106,1,TRUE,Deposition,RECEIPT
2202,E107,2025-06-03 14:55,Busy,1,,30,IonImplantation,4,,,,,,
2203,E107,2025-06-03 15:00,Down,8,,25,IonImplantation,4,,,,,,
2204,E107,2025-06-03 15:05,Busy,5,,30,IonImplantation,4,,,,,,
2205,E107,2025-06-03 15:10,PM,6,,25,IonImplantation,4,,,,,,
2206,E107,2025-06-03 15:15,PM,4,,20,IonImplantation,4,,,,,,
2207,E107,2025-06-03 15:20,PM,1,,25,IonImplantation,4,,,,,,
2208,E107,2025-06-03 15:25,Available,1,L007,25,IonImplantation,4,L007,"E113,E110",3,TRUE,Deposition,WIP
2209,E107,2025-06-03 15:30,Available,3,L012,20,IonImplantation,4,L012,"E105,E109,E103",2,FALSE,Photolithography,HOT
2210,E107,2025-06-03 15:35,Down,5,,20,IonImplantation,4,,,,,,
2211,E107,2025-06-03 15:40,Down,1,,25,IonImplantation,4,,,,,,
2212,E107,2025-06-03 15:45,Available,2,L002,25,IonImplantation,4,L002,E105,3,FALSE,Etching,HOT
2213,E107,2025-06-03 15:50,Down,6,,30,IonImplantation,4,,,,,,
2214,E107,2025-06-03 15:55,Busy,7,,30,IonImplantation,4,,,,,,
2215,E107,2025-06-03 16:00,Busy,4,,25,IonImplantation,4,,,,,,
2216,E107,2025-06-03 16:05,Down,2,,20,IonImplantation,4,,,,,,
2217,E107,2025-06-03 16:10,Down,5,,30,IonImplantation,4,,,,,,
2218,E107,2025-06-03 16:15,Busy,0,,25,IonImplantation,4,,,,,,
2219,E107,2025-06-03 16:20,Busy,2,,20,IonImplantation,4,,,,,,
2220,E107,2025-06-03 16:25,Down,9,,20,IonImplantation,4,,,,,,
2221,E107,2025-06-03 16:30,PM,8,,25,IonImplantation,4,,,,,,
2222,E107,2025-06-03 16:35,Busy,6,,25,IonImplantation,4,,,,,,
2223,E107,2025-06-03 16:40,Down,4,,20,IonImplantation,4,,,,,,
2224,E107,2025-06-03 16:45,Available,5,L025,20,IonImplantation,4,L025,E112,1,FALSE,Deposition,OPT
2225,E107,2025-06-03 16:50,Busy,5,,25,IonImplantation,4,,,,,,
2226,E107,2025-06-03 16:55,Available,6,L022,30,IonImplantation,4,L022,"E100,E106,E107",1,TRUE,IonImplantation,RECEIPT
2227,E107,2025-06-03 17:00,Available,0,L004,30,IonImplantation,4,L004,E107,2,TRUE,Metallization,RECEIPT
2228,E107,2025-06-03 17:05,PM,5,,25,IonImplantation,4,,,,,,
2229,E107,2025-06-03 17:10,Available,5,L027,25,IonImplantation,4,L027,E106,2,FALSE,Photolithography,RECEIPT
2230,E107,2025-06-03 17:15,Available,8,L011,20,IonImplantation,4,L011,E113,4,FALSE,Inspection,HOT
2231,E107,2025-06-03 17:20,PM,9,,20,IonImplantation,4,,,,,,
2232,E107,2025-06-03 17:25,Down,8,,25,IonImplantation,4,,,,,,
2233,E107,2025-06-03 17:30,Down,1,,25,IonImplantation,4,,,,,,
2234,E107,2025-06-03 17:35,Available,7,L007,25,IonImplantation,4,L007,"E113,E110",3,TRUE,Deposition,HOT
2235,E107,2025-06-03 17:40,Busy,5,,20,IonImplantation,4,,,,,,
2236,E107,2025-06-03 17:45,PM,6,,30,IonImplantation,4,,,,,,
2237,E107,2025-06-03 17:50,Down,8,,20,IonImplantation,4,,,,,,
2238,E107,2025-06-03 17:55,Available,5,L013,30,IonImplantation,4,L013,"E109,E114,E108",5,TRUE,Inspection,REASSIGN
2239,E107,2025-06-03 18:00,Available,0,L011,30,IonImplantation,4,L011,E113,4,FALSE,Inspection,HOT
2240,E107,2025-06-03 18:05,Available,0,L019,30,IonImplantation,4,L019,E113,4,TRUE,IonImplantation,REASSIGN
2241,E107,2025-06-03 18:10,Busy,0,,25,IonImplantation,4,,,,,,
2242,E107,2025-06-03 18:15,Busy,5,,25,IonImplantation,4,,,,,,
2243,E107,2025-06-03 18:20,Available,9,L020,30,IonImplantation,4,L020,E108,5,FALSE,Photolithography,REASSIGN
2244,E107,2025-06-03 18:25,Available,6,L002,30,IonImplantation,4,L002,E105,3,FALSE,Etching,RECEIPT
2245,E107,2025-06-03 18:30,Busy,9,,30,IonImplantation,4,,,,,,
2246,E107,2025-06-03 18:35,Available,5,L008,30,IonImplantation,4,L008,E107,4,TRUE,Oxidation,HOT
2247,E107,2025-06-03 18:40,PM,9,,30,IonImplantation,4,,,,,,
2248,E107,2025-06-03 18:45,PM,6,,20,IonImplantation,4,,,,,,
2249,E107,2025-06-03 18:50,Down,0,,30,IonImplantation,4,,,,,,
2250,E107,2025-06-03 18:55,Down,2,,20,IonImplantation,4,,,,,,
2251,E107,2025-06-03 19:00,PM,8,,30,IonImplantation,4,,,,,,
2252,E107,2025-06-03 19:05,Busy,2,,30,IonImplantation,4,,,,,,
2253,E107,2025-06-03 19:10,Available,9,L010,25,IonImplantation,4,L010,"E112,E111",3,FALSE,IonImplantation,REASSIGN
2254,E107,2025-06-03 19:15,Available,6,L023,25,IonImplantation,4,L023,E106,1,TRUE,Deposition,HOT
2255,E107,2025-06-03 19:20,Down,0,,25,IonImplantation,4,,,,,,
2256,E107,2025-06-03 19:25,Available,6,L025,25,IonImplantation,4,L025,E112,1,FALSE,Deposition,OPT
2257,E107,2025-06-03 19:30,Down,3,,30,IonImplantation,4,,,,,,
2258,E107,2025-06-03 19:35,Down,7,,25,IonImplantation,4,,,,,,
2259,E107,2025-06-03 19:40,Available,4,L014,25,IonImplantation,4,L014,"E104,E112,E111",1,FALSE,Inspection,REASSIGN
2260,E107,2025-06-03 19:45,Available,1,L018,25,IonImplantation,4,L018,E111,4,FALSE,Packaging,WIP
2261,E107,2025-06-03 19:50,Busy,9,,30,IonImplantation,4,,,,,,
2262,E107,2025-06-03 19:55,PM,2,,25,IonImplantation,4,,,,,,
2263,E107,2025-06-03 20:00,PM,2,,20,IonImplantation,4,,,,,,
2264,E107,2025-06-03 20:05,Available,7,L022,30,IonImplantation,4,L022,"E100,E106,E107",1,TRUE,IonImplantation,RECEIPT
2265,E107,2025-06-03 20:10,Down,7,,25,IonImplantation,4,,,,,,
2266,E107,2025-06-03 20:15,Available,6,L027,30,IonImplantation,4,L027,E106,2,FALSE,Photolithography,RECEIPT
2267,E107,2025-06-03 20:20,Down,1,,30,IonImplantation,4,,,,,,
2268,E107,2025-06-03 20:25,Down,7,,20,IonImplantation,4,,,,,,
2269,E107,2025-06-03 20:30,PM,5,,30,IonImplantation,4,,,,,,
2270,E107,2025-06-03 20:35,Busy,6,,30,IonImplantation,4,,,,,,
2271,E107,2025-06-03 20:40,Busy,2,,25,IonImplantation,4,,,,,,
2272,E107,2025-06-03 20:45,Down,8,,25,IonImplantation,4,,,,,,
2273,E107,2025-06-03 20:50,Down,3,,20,IonImplantation,4,,,,,,
2274,E107,2025-06-03 20:55,Available,3,L023,25,IonImplantation,4,L023,E106,1,TRUE,Deposition,RECEIPT
2275,E107,2025-06-03 21:00,PM,3,,30,IonImplantation,4,,,,,,
2276,E107,2025-06-03 21:05,Down,6,,25,IonImplantation,4,,,,,,
2277,E107,2025-06-03 21:10,Down,9,,30,IonImplantation,4,,,,,,
2278,E107,2025-06-03 21:15,Down,8,,20,IonImplantation,4,,,,,,
2279,E107,2025-06-03 21:20,Busy,6,,20,IonImplantation,4,,,,,,
2280,E107,2025-06-03 21:25,Down,9,,25,IonImplantation,4,,,,,,
2281,E107,2025-06-03 21:30,Busy,7,,25,IonImplantation,4,,,,,,
2282,E107,2025-06-03 21:35,Busy,4,,30,IonImplantation,4,,,,,,
2283,E107,2025-06-03 21:40,Down,0,,30,IonImplantation,4,,,,,,
2284,E107,2025-06-03 21:45,Busy,1,,20,IonImplantation,4,,,,,,
2285,E107,2025-06-03 21:50,Available,1,L014,30,IonImplantation,4,L014,"E104,E112,E111",1,FALSE,Inspection,REASSIGN
2286,E107,2025-06-03 21:55,Busy,6,,25,IonImplantation,4,,,,,,
2287,E107,2025-06-03 22:00,PM,6,,20,IonImplantation,4,,,,,,
2288,E107,2025-06-03 22:05,PM,7,,20,IonImplantation,4,,,,,,
2289,E107,2025-06-03 22:10,Down,0,,25,IonImplantation,4,,,,,,
2290,E107,2025-06-03 22:15,Down,4,,20,IonImplantation,4,,,,,,
2291,E107,2025-06-03 22:20,Busy,9,,25,IonImplantation,4,,,,,,
2292,E107,2025-06-03 22:25,Available,3,L002,25,IonImplantation,4,L002,E105,3,FALSE,Etching,RECEIPT
2293,E107,2025-06-03 22:30,Busy,7,,30,IonImplantation,4,,,,,,
2294,E107,2025-06-03 22:35,Busy,3,,30,IonImplantation,4,,,,,,
2295,E107,2025-06-03 22:40,PM,5,,30,IonImplantation,4,,,,,,
2296,E107,2025-06-03 22:45,PM,7,,20,IonImplantation,4,,,,,,
2297,E107,2025-06-03 22:50,Busy,5,,20,IonImplantation,4,,,,,,
2298,E107,2025-06-03 22:55,Busy,6,,20,IonImplantation,4,,,,,,
2299,E107,2025-06-03 23:00,Available,7,L021,25,IonImplantation,4,L021,E107,3,TRUE,Etching,WIP
2300,E107,2025-06-03 23:05,Busy,5,,30,IonImplantation,4,,,,,,
2301,E107,2025-06-03 23:10,Busy,0,,30,IonImplantation,4,,,,,,
2302,E107,2025-06-03 23:15,Available,3,L016,20,IonImplantation,4,L016,E101,2,TRUE,IonImplantation,RECEIPT
2303,E107,2025-06-03 23:20,PM,2,,30,IonImplantation,4,,,,,,
2304,E107,2025-06-03 23:25,Busy,6,,25,IonImplantation,4,,,,,,
2305,E107,2025-06-03 23:30,Down,0,,25,IonImplantation,4,,,,,,
2306,E107,2025-06-03 23:35,PM,2,,30,IonImplantation,4,,,,,,
2307,E107,2025-06-03 23:40,Available,3,L002,20,IonImplantation,4,L002,E105,3,FALSE,Etching,REASSIGN
2308,E107,2025-06-03 23:45,Available,0,L017,20,IonImplantation,4,L017,"E102,E100",4,TRUE,Packaging,RECEIPT
2309,E107,2025-06-03 23:50,Available,6,L001,25,IonImplantation,4,L001,E114,4,FALSE,Inspection,RECEIPT
2310,E107,2025-06-03 23:55,Down,2,,25,IonImplantation,4,,,,,,
2311,E107,2025-06-04 0:00,Available,8,L026,30,IonImplantation,4,L026,"E102,E105",2,TRUE,Inspection,REASSIGN
2312,E108,2025-06-03 0:00,Down,7,,20,IonImplantation,4,,,,,,
2313,E108,2025-06-03 0:05,Available,5,L011,20,IonImplantation,4,L011,E113,4,FALSE,Inspection,REASSIGN
2314,E108,2025-06-03 0:10,Available,2,L010,30,IonImplantation,4,L010,"E112,E111",3,FALSE,IonImplantation,WIP
2315,E108,2025-06-03 0:15,PM,1,,25,IonImplantation,4,,,,,,
2316,E108,2025-06-03 0:20,Down,8,,25,IonImplantation,4,,,,,,
2317,E108,2025-06-03 0:25,Available,2,L011,25,IonImplantation,4,L011,E113,4,FALSE,Inspection,WIP
2318,E108,2025-06-03 0:30,Busy,8,,20,IonImplantation,4,,,,,,
2319,E108,2025-06-03 0:35,Busy,5,,20,IonImplantation,4,,,,,,
2320,E108,2025-06-03 0:40,Available,8,L016,30,IonImplantation,4,L016,E101,2,TRUE,IonImplantation,RECEIPT
2321,E108,2025-06-03 0:45,Down,2,,20,IonImplantation,4,,,,,,
2322,E108,2025-06-03 0:50,Busy,1,,25,IonImplantation,4,,,,,,
2323,E108,2025-06-03 0:55,PM,6,,20,IonImplantation,4,,,,,,
2324,E108,2025-06-03 1:00,PM,7,,25,IonImplantation,4,,,,,,
2325,E108,2025-06-03 1:05,Busy,1,,25,IonImplantation,4,,,,,,
2326,E108,2025-06-03 1:10,Down,2,,20,IonImplantation,4,,,,,,
2327,E108,2025-06-03 1:15,PM,0,,30,IonImplantation,4,,,,,,
2328,E108,2025-06-03 1:20,Available,4,L027,20,IonImplantation,4,L027,E106,2,FALSE,Photolithography,WIP
2329,E108,2025-06-03 1:25,PM,3,,20,IonImplantation,4,,,,,,
2330,E108,2025-06-03 1:30,Busy,3,,30,IonImplantation,4,,,,,,
2331,E108,2025-06-03 1:35,Busy,4,,20,IonImplantation,4,,,,,,
2332,E108,2025-06-03 1:40,PM,5,,20,IonImplantation,4,,,,,,
2333,E108,2025-06-03 1:45,Busy,4,,25,IonImplantation,4,,,,,,
2334,E108,2025-06-03 1:50,Busy,4,,25,IonImplantation,4,,,,,,
2335,E108,2025-06-03 1:55,PM,1,,20,IonImplantation,4,,,,,,
2336,E108,2025-06-03 2:00,Down,7,,30,IonImplantation,4,,,,,,
2337,E108,2025-06-03 2:05,Down,1,,30,IonImplantation,4,,,,,,
2338,E108,2025-06-03 2:10,Down,0,,25,IonImplantation,4,,,,,,
2339,E108,2025-06-03 2:15,Available,2,L027,20,IonImplantation,4,L027,E106,2,FALSE,Photolithography,REASSIGN
2340,E108,2025-06-03 2:20,Busy,3,,30,IonImplantation,4,,,,,,
2341,E108,2025-06-03 2:25,Available,3,L025,25,IonImplantation,4,L025,E112,1,FALSE,Deposition,RECEIPT
2342,E108,2025-06-03 2:30,Busy,7,,20,IonImplantation,4,,,,,,
2343,E108,2025-06-03 2:35,Down,2,,20,IonImplantation,4,,,,,,
2344,E108,2025-06-03 2:40,Available,3,L008,25,IonImplantation,4,L008,E107,4,TRUE,Oxidation,RECEIPT
2345,E108,2025-06-03 2:45,Available,0,L002,25,IonImplantation,4,L002,E105,3,FALSE,Etching,RECEIPT
2346,E108,2025-06-03 2:50,Busy,4,,20,IonImplantation,4,,,,,,
2347,E108,2025-06-03 2:55,Available,5,L028,30,IonImplantation,4,L028,E107,4,FALSE,IonImplantation,HOT
2348,E108,2025-06-03 3:00,PM,2,,30,IonImplantation,4,,,,,,
2349,E108,2025-06-03 3:05,Available,2,L008,30,IonImplantation,4,L008,E107,4,TRUE,Oxidation,RECEIPT
2350,E108,2025-06-03 3:10,Busy,8,,30,IonImplantation,4,,,,,,
2351,E108,2025-06-03 3:15,Busy,6,,30,IonImplantation,4,,,,,,
2352,E108,2025-06-03 3:20,PM,3,,20,IonImplantation,4,,,,,,
2353,E108,2025-06-03 3:25,Down,2,,25,IonImplantation,4,,,,,,
2354,E108,2025-06-03 3:30,Busy,0,,30,IonImplantation,4,,,,,,
2355,E108,2025-06-03 3:35,Busy,2,,20,IonImplantation,4,,,,,,
2356,E108,2025-06-03 3:40,Down,6,,20,IonImplantation,4,,,,,,
2357,E108,2025-06-03 3:45,PM,8,,20,IonImplantation,4,,,,,,
2358,E108,2025-06-03 3:50,Busy,3,,30,IonImplantation,4,,,,,,
2359,E108,2025-06-03 3:55,Available,5,L001,25,IonImplantation,4,L001,E114,4,FALSE,Inspection,HOT
2360,E108,2025-06-03 4:00,Down,9,,25,IonImplantation,4,,,,,,
2361,E108,2025-06-03 4:05,Down,7,,20,IonImplantation,4,,,,,,
2362,E108,2025-06-03 4:10,PM,3,,25,IonImplantation,4,,,,,,
2363,E108,2025-06-03 4:15,PM,3,,30,IonImplantation,4,,,,,,
2364,E108,2025-06-03 4:20,Busy,5,,30,IonImplantation,4,,,,,,
2365,E108,2025-06-03 4:25,Available,1,L014,20,IonImplantation,4,L014,"E104,E112,E111",1,FALSE,Inspection,RECEIPT
2366,E108,2025-06-03 4:30,Busy,5,,30,IonImplantation,4,,,,,,
2367,E108,2025-06-03 4:35,Available,0,L010,20,IonImplantation,4,L010,"E112,E111",3,FALSE,IonImplantation,HOT
2368,E108,2025-06-03 4:40,Busy,8,,20,IonImplantation,4,,,,,,
2369,E108,2025-06-03 4:45,Busy,9,,30,IonImplantation,4,,,,,,
2370,E108,2025-06-03 4:50,Available,2,L013,30,IonImplantation,4,L013,"E109,E114,E108",5,TRUE,Inspection,RECEIPT
2371,E108,2025-06-03 4:55,Available,2,L029,30,IonImplantation,4,L029,"E114,E113",1,FALSE,Inspection,REASSIGN
2372,E108,2025-06-03 5:00,Busy,5,,20,IonImplantation,4,,,,,,
2373,E108,2025-06-03 5:05,PM,3,,30,IonImplantation,4,,,,,,
2374,E108,2025-06-03 5:10,Available,2,L018,30,IonImplantation,4,L018,E111,4,FALSE,Packaging,RECEIPT
2375,E108,2025-06-03 5:15,Down,5,,20,IonImplantation,4,,,,,,
2376,E108,2025-06-03 5:20,Busy,9,,30,IonImplantation,4,,,,,,
2377,E108,2025-06-03 5:25,Busy,2,,20,IonImplantation,4,,,,,,
2378,E108,2025-06-03 5:30,PM,0,,20,IonImplantation,4,,,,,,
2379,E108,2025-06-03 5:35,Available,5,L026,25,IonImplantation,4,L026,"E102,E105",2,TRUE,Inspection,REASSIGN
2380,E108,2025-06-03 5:40,Down,1,,30,IonImplantation,4,,,,,,
2381,E108,2025-06-03 5:45,Down,5,,30,IonImplantation,4,,,,,,
2382,E108,2025-06-03 5:50,Busy,7,,30,IonImplantation,4,,,,,,
2383,E108,2025-06-03 5:55,Down,7,,25,IonImplantation,4,,,,,,
2384,E108,2025-06-03 6:00,Available,7,L014,20,IonImplantation,4,L014,"E104,E112,E111",1,FALSE,Inspection,RECEIPT
2385,E108,2025-06-03 6:05,PM,6,,30,IonImplantation,4,,,,,,
2386,E108,2025-06-03 6:10,Down,4,,25,IonImplantation,4,,,,,,
2387,E108,2025-06-03 6:15,Busy,4,,25,IonImplantation,4,,,,,,
2388,E108,2025-06-03 6:20,PM,6,,25,IonImplantation,4,,,,,,
2389,E108,2025-06-03 6:25,PM,4,,20,IonImplantation,4,,,,,,
2390,E108,2025-06-03 6:30,Available,5,L023,30,IonImplantation,4,L023,E106,1,TRUE,Deposition,REASSIGN
2391,E108,2025-06-03 6:35,Down,5,,30,IonImplantation,4,,,,,,
2392,E108,2025-06-03 6:40,Down,7,,20,IonImplantation,4,,,,,,
2393,E108,2025-06-03 6:45,PM,1,,30,IonImplantation,4,,,,,,
2394,E108,2025-06-03 6:50,Down,3,,20,IonImplantation,4,,,,,,
2395,E108,2025-06-03 6:55,PM,3,,30,IonImplantation,4,,,,,,
2396,E108,2025-06-03 7:00,PM,4,,25,IonImplantation,4,,,,,,
2397,E108,2025-06-03 7:05,PM,3,,30,IonImplantation,4,,,,,,
2398,E108,2025-06-03 7:10,Down,0,,25,IonImplantation,4,,,,,,
2399,E108,2025-06-03 7:15,Down,2,,30,IonImplantation,4,,,,,,
2400,E108,2025-06-03 7:20,Busy,8,,30,IonImplantation,4,,,,,,
2401,E108,2025-06-03 7:25,Busy,1,,30,IonImplantation,4,,,,,,
2402,E108,2025-06-03 7:30,Available,2,L008,30,IonImplantation,4,L008,E107,4,TRUE,Oxidation,REASSIGN
2403,E108,2025-06-03 7:35,Busy,4,,25,IonImplantation,4,,,,,,
2404,E108,2025-06-03 7:40,Available,6,L001,30,IonImplantation,4,L001,E114,4,FALSE,Inspection,RECEIPT
2405,E108,2025-06-03 7:45,Down,8,,25,IonImplantation,4,,,,,,
2406,E108,2025-06-03 7:50,PM,7,,25,IonImplantation,4,,,,,,
2407,E108,2025-06-03 7:55,PM,9,,30,IonImplantation,4,,,,,,
2408,E108,2025-06-03 8:00,PM,3,,30,IonImplantation,4,,,,,,
2409,E108,2025-06-03 8:05,PM,8,,20,IonImplantation,4,,,,,,
2410,E108,2025-06-03 8:10,Down,0,,25,IonImplantation,4,,,,,,
2411,E108,2025-06-03 8:15,Busy,1,,30,IonImplantation,4,,,,,,
2412,E108,2025-06-03 8:20,Busy,0,,20,IonImplantation,4,,,,,,
2413,E108,2025-06-03 8:25,Down,7,,20,IonImplantation,4,,,,,,
2414,E108,2025-06-03 8:30,Available,9,L022,30,IonImplantation,4,L022,"E100,E106,E107",1,TRUE,IonImplantation,REASSIGN
2415,E108,2025-06-03 8:35,PM,0,,25,IonImplantation,4,,,,,,
2416,E108,2025-06-03 8:40,PM,6,,30,IonImplantation,4,,,,,,
2417,E108,2025-06-03 8:45,PM,2,,20,IonImplantation,4,,,,,,
2418,E108,2025-06-03 8:50,Available,4,L002,20,IonImplantation,4,L002,E105,3,FALSE,Etching,RECEIPT
2419,E108,2025-06-03 8:55,PM,2,,20,IonImplantation,4,,,,,,
2420,E108,2025-06-03 9:00,Down,1,,20,IonImplantation,4,,,,,,
2421,E108,2025-06-03 9:05,Busy,4,,25,IonImplantation,4,,,,,,
2422,E108,2025-06-03 9:10,PM,8,,20,IonImplantation,4,,,,,,
2423,E108,2025-06-03 9:15,Down,2,,30,IonImplantation,4,,,,,,
2424,E108,2025-06-03 9:20,Busy,1,,25,IonImplantation,4,,,,,,
2425,E108,2025-06-03 9:25,Down,3,,30,IonImplantation,4,,,,,,
2426,E108,2025-06-03 9:30,Down,0,,25,IonImplantation,4,,,,,,
2427,E108,2025-06-03 9:35,PM,9,,25,IonImplantation,4,,,,,,
2428,E108,2025-06-03 9:40,Down,4,,30,IonImplantation,4,,,,,,
2429,E108,2025-06-03 9:45,Down,7,,30,IonImplantation,4,,,,,,
2430,E108,2025-06-03 9:50,Down,9,,25,IonImplantation,4,,,,,,
2431,E108,2025-06-03 9:55,Available,1,L020,20,IonImplantation,4,L020,E108,5,FALSE,Photolithography,RECEIPT
2432,E108,2025-06-03 10:00,Down,8,,30,IonImplantation,4,,,,,,
2433,E108,2025-06-03 10:05,Busy,2,,30,IonImplantation,4,,,,,,
2434,E108,2025-06-03 10:10,Available,6,L006,25,IonImplantation,4,L006,"E108,E101,E106",4,TRUE,Etching,WIP
2435,E108,2025-06-03 10:15,PM,1,,20,IonImplantation,4,,,,,,
2436,E108,2025-06-03 10:20,PM,2,,20,IonImplantation,4,,,,,,
2437,E108,2025-06-03 10:25,Busy,5,,25,IonImplantation,4,,,,,,
2438,E108,2025-06-03 10:30,Available,5,L022,30,IonImplantation,4,L022,"E100,E106,E107",1,TRUE,IonImplantation,REASSIGN
2439,E108,2025-06-03 10:35,PM,2,,30,IonImplantation,4,,,,,,
2440,E108,2025-06-03 10:40,Available,2,L024,30,IonImplantation,4,L024,"E114,E108,E110",4,FALSE,Deposition,RECEIPT
2441,E108,2025-06-03 10:45,Available,6,L003,25,IonImplantation,4,L003,"E111,E100",2,FALSE,Packaging,WIP
2442,E108,2025-06-03 10:50,Down,3,,20,IonImplantation,4,,,,,,
2443,E108,2025-06-03 10:55,PM,8,,20,IonImplantation,4,,,,,,
2444,E108,2025-06-03 11:00,Available,1,L021,20,IonImplantation,4,L021,E107,3,TRUE,Etching,WIP
2445,E108,2025-06-03 11:05,Available,8,L020,20,IonImplantation,4,L020,E108,5,FALSE,Photolithography,RECEIPT
2446,E108,2025-06-03 11:10,Busy,0,,20,IonImplantation,4,,,,,,
2447,E108,2025-06-03 11:15,PM,0,,30,IonImplantation,4,,,,,,
2448,E108,2025-06-03 11:20,Down,5,,20,IonImplantation,4,,,,,,
2449,E108,2025-06-03 11:25,Down,4,,30,IonImplantation,4,,,,,,
2450,E108,2025-06-03 11:30,Busy,9,,30,IonImplantation,4,,,,,,
2451,E108,2025-06-03 11:35,Down,0,,20,IonImplantation,4,,,,,,
2452,E108,2025-06-03 11:40,Available,4,L024,20,IonImplantation,4,L024,"E114,E108,E110",4,FALSE,Deposition,RECEIPT
2453,E108,2025-06-03 11:45,PM,8,,20,IonImplantation,4,,,,,,
2454,E108,2025-06-03 11:50,Busy,1,,20,IonImplantation,4,,,,,,
2455,E108,2025-06-03 11:55,PM,2,,20,IonImplantation,4,,,,,,
2456,E108,2025-06-03 12:00,Busy,9,,30,IonImplantation,4,,,,,,
2457,E108,2025-06-03 12:05,Available,9,L005,25,IonImplantation,4,L005,E100,4,TRUE,Inspection,WIP
2458,E108,2025-06-03 12:10,Busy,6,,20,IonImplantation,4,,,,,,
2459,E108,2025-06-03 12:15,Available,5,L023,25,IonImplantation,4,L023,E106,1,TRUE,Deposition,RECEIPT
2460,E108,2025-06-03 12:20,PM,4,,30,IonImplantation,4,,,,,,
2461,E108,2025-06-03 12:25,Available,5,L018,20,IonImplantation,4,L018,E111,4,FALSE,Packaging,HOT
2462,E108,2025-06-03 12:30,PM,2,,30,IonImplantation,4,,,,,,
2463,E108,2025-06-03 12:35,Busy,8,,30,IonImplantation,4,,,,,,
2464,E108,2025-06-03 12:40,Available,0,L003,25,IonImplantation,4,L003,"E111,E100",2,FALSE,Packaging,WIP
2465,E108,2025-06-03 12:45,Available,6,L004,30,IonImplantation,4,L004,E107,2,TRUE,Metallization,REASSIGN
2466,E108,2025-06-03 12:50,Available,3,L003,25,IonImplantation,4,L003,"E111,E100",2,FALSE,Packaging,WIP
2467,E108,2025-06-03 12:55,Available,2,L028,20,IonImplantation,4,L028,E107,4,FALSE,IonImplantation,RECEIPT
2468,E108,2025-06-03 13:00,PM,0,,30,IonImplantation,4,,,,,,
2469,E108,2025-06-03 13:05,PM,7,,20,IonImplantation,4,,,,,,
2470,E108,2025-06-03 13:10,Busy,9,,20,IonImplantation,4,,,,,,
2471,E108,2025-06-03 13:15,Busy,5,,30,IonImplantation,4,,,,,,
2472,E108,2025-06-03 13:20,Busy,9,,25,IonImplantation,4,,,,,,
2473,E108,2025-06-03 13:25,Busy,8,,20,IonImplantation,4,,,,,,
