ÀÏÀÚ,°æº¹±Ã(À¯·á),°æº¹±Ã(¹«·á),°æº¹±Ã(³»±¹ÀÎ),°æº¹±Ã(¿µ¾î±Ç),°æº¹±Ã(ÀÏº»¾î±Ç),°æº¹±Ã(Áß±¹¾î±Ç),°æº¹±Ã(±âÅ¸¿Ü±¹ÀÎ),´ö¼ö±Ã(À¯·á),´ö¼ö±Ã(¹«·á),´ö¼ö±Ã(³»±¹ÀÎ),´ö¼ö±Ã(¿µ¾î±Ç),´ö¼ö±Ã(ÀÏº»¾î±Ç),´ö¼ö±Ã(Áß±¹¾î±Ç),´ö¼ö±Ã(±âÅ¸¿Ü±¹ÀÎ),Ã¢°æ±Ã(À¯·á),Ã¢°æ±Ã(¹«·á),Ã¢°æ±Ã(³»±¹ÀÎ),Ã¢°æ±Ã(¿µ¾î±Ç),Ã¢°æ±Ã(ÀÏº»¾î±Ç),Ã¢°æ±Ã(Áß±¹¾î±Ç),Ã¢°æ±Ã(±âÅ¸¿Ü±¹ÀÎ),Ã¢´ö±Ã(À¯·á),Ã¢´ö±Ã(¹«·á),Ã¢´ö±Ã(³»±¹ÀÎ),Ã¢´ö±Ã(¿µ¾î±Ç),Ã¢´ö±Ã(ÀÏº»¾î±Ç),Ã¢´ö±Ã(Áß±¹¾î±Ç),Ã¢´ö±Ã(±âÅ¸¿Ü±¹ÀÎ)
2019-12-18,7189,5159,9351,261,113,1269,1354,939,4375,4705,180,56,138,235,463,370,740,60,5,4,24,1307,955,1409,475,57,47,274
2019-12-19,5912,4989,7227,135,28,1866,1645,1067,3107,3447,153,33,274,267,375,475,781,45,3,8,13,1015,792,1141,349,38,35,244
2019-12-20,6843,5306,7855,514,83,1925,1772,1128,2981,3471,188,40,224,186,439,305,661,36,6,28,13,1251,725,1233,211,26,64,442
2019-12-21,8551,4449,9633,358,139,1795,1075,1763,3867,5018,176,87,95,254,652,410,960,56,9,16,21,2195,853,2007,589,30,18,404
2019-12-22,9631,5334,10118,1040,169,1610,2028,2116,4254,5306,331,83,281,369,968,560,1424,86,4,5,9,2593,1073,2489,450,37,77,613
2019-12-23,7974,3970,7173,1354,129,1504,1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-24,0,390,373,0,0,0,17,3017,3544,4038,378,66,1096,983,712,563,974,224,10,58,9,2950,1501,2434,952,41,128,896
2019-12-25,0,23518,12301,1221,531,4687,4778,0,12707,11109,434,91,433,640,0,2966,2519,0,0,0,447,574,4753,3782,884,137,438,86
2019-12-26,6900,4213,7544,629,131,1311,1498,1359,2459,2999,180,62,203,374,577,395,755,121,6,63,27,1571,673,1217,590,37,67,333
2019-12-27,7694,4329,8637,835,115,1070,1366,1434,2692,3377,226,66,238,219,465,378,694,73,15,27,34,1662,614,1472,374,23,17,390
2019-12-28,11311,6826,13631,1016,80,1771,1639,2350,4618,5996,324,72,165,411,1116,669,1548,177,25,27,8,2923,1094,2653,415,91,90,768
2019-12-29,10416,6192,12807,354,107,1358,1982,2264,3498,4450,393,96,118,705,876,525,1198,152,7,25,19,2977,1523,2125,555,95,567,1158
2019-12-30,11505,4999,13073,548,177,432,2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-31,0,176,170,0,0,0,6,1811,1843,2136,315,71,693,439,542,256,518,133,31,35,81,8830,1031,7361,1275,109,84,1032
