ÀÏÀÚ,°æº¹±Ã(À¯·á),°æº¹±Ã(¹«·á),°æº¹±Ã(³»±¹ÀÎ),°æº¹±Ã(¿µ¾î±Ç),°æº¹±Ã(ÀÏº»¾î±Ç),°æº¹±Ã(Áß±¹¾î±Ç),°æº¹±Ã(±âÅ¸¿Ü±¹ÀÎ),´ö¼ö±Ã(À¯·á),´ö¼ö±Ã(¹«·á),´ö¼ö±Ã(³»±¹ÀÎ),´ö¼ö±Ã(¿µ¾î±Ç),´ö¼ö±Ã(ÀÏº»¾î±Ç),´ö¼ö±Ã(Áß±¹¾î±Ç),´ö¼ö±Ã(±âÅ¸¿Ü±¹ÀÎ),Ã¢°æ±Ã(À¯·á),Ã¢°æ±Ã(¹«·á),Ã¢°æ±Ã(³»±¹ÀÎ),Ã¢°æ±Ã(¿µ¾î±Ç),Ã¢°æ±Ã(ÀÏº»¾î±Ç),Ã¢°æ±Ã(Áß±¹¾î±Ç),Ã¢°æ±Ã(±âÅ¸¿Ü±¹ÀÎ),Ã¢´ö±Ã(À¯·á),Ã¢´ö±Ã(¹«·á),Ã¢´ö±Ã(³»±¹ÀÎ),Ã¢´ö±Ã(¿µ¾î±Ç),Ã¢´ö±Ã(ÀÏº»¾î±Ç),Ã¢´ö±Ã(Áß±¹¾î±Ç),Ã¢´ö±Ã(±âÅ¸¿Ü±¹ÀÎ)
2016-12-20,0,0,0,0,0,0,0,2460,1310,2245,106,83,1126,210,536,729,1096,69,26,40,34,3408,1535,1987,2303,170,164,319
2016-12-21,8141,2579,4654,381,110,5380,195,886,1270,1726,80,9,336,5,285,238,396,51,2,59,15,1571,672,1046,741,59,140,257
2016-12-22,5286,2017,4483,323,35,2174,288,573,520,707,34,22,304,26,104,254,315,16,0,26,1,1031,485,719,441,27,52,277
2016-12-23,8530,2488,3916,347,185,5782,788,1013,722,1240,82,36,364,13,221,666,772,66,10,2,37,1673,768,1109,752,86,207,287
2016-12-24,8135,2224,5436,392,265,3614,652,1345,1185,1862,92,32,391,153,449,346,678,58,19,21,19,2376,1002,1736,1012,169,144,317
2016-12-25,11978,3273,8058,547,169,5639,838,2400,1418,2827,98,68,754,71,672,488,962,133,17,37,11,2931,1147,2475,994,118,112,379
2016-12-26,9823,2232,5026,553,224,5225,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-27,0,0,0,0,0,0,0,2192,1026,1791,121,83,1092,131,395,465,682,80,10,68,20,3650,1578,2747,607,155,180,1539
2016-12-28,0,15270,6161,758,457,5080,2814,0,3925,2948,197,69,159,552,0,1422,1119,0,0,0,303,490,3049,1655,1155,330,314,85
2016-12-29,8072,2025,5203,229,125,3904,636,1498,740,1229,158,44,744,63,344,203,388,76,26,35,22,2287,658,1515,895,92,63,380
2016-12-30,10223,2267,5515,583,203,4902,1287,1442,841,1397,114,70,650,52,322,262,451,33,17,78,5,2133,758,1686,680,91,111,323
2016-12-31,9830,3337,7798,449,129,3981,810,724,590,1000,107,30,149,28,593,425,897,63,31,16,11,2758,1440,2561,572,236,148,681
