ÀÏÀÚ,°æº¹±Ã(À¯·á),°æº¹±Ã(¹«·á),°æº¹±Ã(³»±¹ÀÎ),°æº¹±Ã(¿µ¾î±Ç),°æº¹±Ã(ÀÏº»¾î±Ç),°æº¹±Ã(Áß±¹¾î±Ç),°æº¹±Ã(±âÅ¸¿Ü±¹ÀÎ),´ö¼ö±Ã(À¯·á),´ö¼ö±Ã(¹«·á),´ö¼ö±Ã(³»±¹ÀÎ),´ö¼ö±Ã(¿µ¾î±Ç),´ö¼ö±Ã(ÀÏº»¾î±Ç),´ö¼ö±Ã(Áß±¹¾î±Ç),´ö¼ö±Ã(±âÅ¸¿Ü±¹ÀÎ),Ã¢°æ±Ã(À¯·á),Ã¢°æ±Ã(¹«·á),Ã¢°æ±Ã(³»±¹ÀÎ),Ã¢°æ±Ã(¿µ¾î±Ç),Ã¢°æ±Ã(ÀÏº»¾î±Ç),Ã¢°æ±Ã(Áß±¹¾î±Ç),Ã¢°æ±Ã(±âÅ¸¿Ü±¹ÀÎ),Ã¢´ö±Ã(À¯·á),Ã¢´ö±Ã(¹«·á),Ã¢´ö±Ã(³»±¹ÀÎ),Ã¢´ö±Ã(¿µ¾î±Ç),Ã¢´ö±Ã(ÀÏº»¾î±Ç),Ã¢´ö±Ã(Áß±¹¾î±Ç),Ã¢´ö±Ã(±âÅ¸¿Ü±¹ÀÎ)
2018-12-22,9212,4418,10442,414,177,1283,1314,2429,6099,7560,372,166,102,328,834,548,1213,96,19,16,38,2926,1250,2654,1304,52,39,127
2018-12-23,9663,4441,10720,265,195,707,2217,2598,4869,5955,414,211,349,538,918,481,1139,116,43,12,89,3008,1091,2289,1401,171,64,174
2018-12-24,8285,3487,7583,1290,159,1289,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-25,5923,2297,6210,494,94,510,912,3106,6658,8374,395,128,424,443,814,600,1245,115,21,9,24,3063,1196,2263,1123,68,121,684
2018-12-26,0,10314,4227,606,322,1650,3509,0,4814,3743,235,107,216,513,0,1464,1145,0,0,0,319,368,3223,1715,1326,336,194,20
2018-12-27,5213,2271,4144,854,209,736,1541,1064,28225,28641,217,56,205,170,212,331,438,68,18,7,12,1210,318,594,388,62,26,458
2018-12-28,6086,2573,6642,13,66,382,1556,837,1432,1597,163,80,146,283,222,111,198,71,13,8,43,1592,434,759,641,72,43,511
2018-12-29,9639,3291,8580,596,227,889,2638,1666,3203,3477,391,210,358,433,571,217,596,138,17,32,5,2080,645,1219,655,98,47,706
2018-12-30,10497,3265,10096,764,174,801,1927,2090,3413,4010,381,272,448,392,531,299,639,155,15,15,6,2923,845,1732,1560,125,63,288
2018-12-31,10482,3350,8236,1747,417,1091,2341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
